ItemName,original_type,original_subtype,frequency
訂單編號:240501016的商品,服飾,其他服飾,2
訂單編號:240501006的商品,服飾,其他服飾,2
訂單編號:240501001的商品,服飾,其他服飾,2
訂單編號:240500963的商品,服飾,其他服飾,2
訂單編號:240500925的商品,服飾,其他服飾,2
訂單編號:240500887的商品,服飾,其他服飾,2
訂單編號:240500879的商品,服飾,其他服飾,2
訂單編號:240500856的商品,服飾,其他服飾,2
訂單編號:240500844的商品,服飾,其他服飾,2
訂單編號:240500817的商品,服飾,其他服飾,2
訂單編號:240500803的商品,服飾,其他服飾,2
訂單編號:240500791的商品,服飾,其他服飾,2
訂單編號:240500649的商品,服飾,其他服飾,2
訂單編號:240500638的商品,服飾,其他服飾,2
訂單編號:240500626的商品,服飾,其他服飾,2
訂單編號:240500625的商品,服飾,其他服飾,2
訂單編號:240500622的商品,服飾,其他服飾,2
訂單編號:240500615的商品,服飾,其他服飾,2
訂單編號:240500608的商品,服飾,其他服飾,2
訂單編號:240500607的商品,服飾,其他服飾,2
訂單編號:240500565的商品,服飾,其他服飾,2
訂單編號:240500528的商品,服飾,其他服飾,2
訂單編號:240500513的商品,服飾,其他服飾,2
訂單編號:240500505的商品,服飾,其他服飾,2
訂單編號:240500467的商品,服飾,其他服飾,2
訂單編號:240500399的商品,服飾,其他服飾,2
訂單編號:240500356的商品,服飾,其他服飾,2
訂單編號:240500332的商品,服飾,其他服飾,2
訂單編號:240500311的商品,服飾,其他服飾,2
訂單編號:240500283的商品,服飾,其他服飾,2
訂單編號:240500271的商品,服飾,其他服飾,2
訂單編號:240500260的商品,服飾,其他服飾,2
訂單編號:240500230的商品,服飾,其他服飾,2
訂單編號:240500226的商品,服飾,其他服飾,2
訂單編號:240500214的商品,服飾,其他服飾,2
訂單編號:240500213的商品,服飾,其他服飾,2
訂單編號:240500205的商品,服飾,其他服飾,2
訂單編號:240500195的商品,服飾,其他服飾,2
訂單編號:240500194的商品,服飾,其他服飾,2
訂單編號:240500193的商品,服飾,其他服飾,2
訂單編號:240500189的商品,服飾,其他服飾,2
訂單編號:240500188的商品,服飾,其他服飾,2
訂單編號:240500183的商品,服飾,其他服飾,2
訂單編號:240500179的商品,服飾,其他服飾,2
訂單編號:240500152的商品,服飾,其他服飾,2
訂單編號:240500151的商品,服飾,其他服飾,2
訂單編號:240500148的商品,服飾,其他服飾,2
訂單編號:240500145的商品,服飾,其他服飾,2
訂單編號:240500141的商品,服飾,其他服飾,2
訂單編號:240500140的商品,服飾,其他服飾,2
訂單編號:240500139的商品,服飾,其他服飾,2
訂單編號:240500134的商品,服飾,其他服飾,2
訂單編號:240500130的商品,服飾,其他服飾,2
訂單編號:240500128的商品,服飾,其他服飾,2
訂單編號:240500125的商品,服飾,其他服飾,2
訂單編號:240500124的商品,服飾,其他服飾,2
訂單編號:240500122的商品,服飾,其他服飾,2
訂單編號:240500119的商品,服飾,其他服飾,2
訂單編號:240500108的商品,服飾,其他服飾,2
訂單編號:240500107的商品,服飾,其他服飾,2
訂單編號:240500105的商品,服飾,其他服飾,2
訂單編號:240500099的商品,服飾,其他服飾,2
訂單編號:240500098的商品,服飾,其他服飾,2
訂單編號:240500097的商品,服飾,其他服飾,2
訂單編號:240500096的商品,服飾,其他服飾,2
訂單編號:240500091的商品,服飾,其他服飾,2
訂單編號:240500090的商品,服飾,其他服飾,2
訂單編號:240500088的商品,服飾,其他服飾,2
訂單編號:240500087的商品,服飾,其他服飾,2
訂單編號:240500073的商品,服飾,其他服飾,2
訂單編號:240500065的商品,服飾,其他服飾,2
訂單編號:240500055的商品,服飾,其他服飾,2
訂單編號:240500053的商品,服飾,其他服飾,2
訂單編號:240500052的商品,服飾,其他服飾,2
訂單編號:240500051的商品,服飾,其他服飾,2
訂單編號:240500049的商品,服飾,其他服飾,2
訂單編號:240500047的商品,服飾,其他服飾,2
訂單編號:240500044的商品,服飾,其他服飾,2
訂單編號:240500038的商品,服飾,其他服飾,2
訂單編號:240500028的商品,服飾,其他服飾,2
訂單編號:240500026的商品,服飾,其他服飾,2
(Dolby Cinema)動物方城市2_特別場 動物方城市2杜比影院特別場單人套票 K排16號、 669 新台幣 x,服務、票券,門票,2
(Dolby Cinema)動物方城市2_特別場 動物方城市2杜比影院特別場單人套票 K排17號、 669 新台幣 x,服務、票券,門票,2
訂單編號:240500017的商品,服飾,其他服飾,2
(Dolby Cinema)動物方城市2_特別場 動物方城市2杜比影院特別場單人套票 K排3號、 669 新台幣 x,服務、票券,門票,2
訂單編號:240401299的商品,服飾,其他服飾,2
訂單編號:240401282的商品,服飾,其他服飾,2
訂單編號:240401269的商品,服飾,其他服飾,2
訂單編號:240401263的商品,服飾,其他服飾,2
訂單編號:240401249的商品,服飾,其他服飾,2
訂單編號:240401197的商品,服飾,其他服飾,2
訂單編號:240401162的商品,服飾,其他服飾,2
訂單編號:240401155的商品,服飾,其他服飾,2
訂單編號:240401150的商品,服飾,其他服飾,2
